resolution,0.1,0.15,0.2,0.25,0.3,0.35,0.4
6,inf,inf,inf,inf,inf,inf,inf
7,inf,inf,inf,inf,inf,inf,inf
8,0.632701,0.641379,0.63969,0.63246,0.631809,0.636326,0.645027
9,0.874002,0.867105,0.3442,0.86442,0.336788,0.846526,0.841737
10,0.589541,0.619544,0.582186,inf,0.573293,inf,1.62632
11,inf,0.78749,0.77678,inf,inf,inf,inf
12,inf,0.952587,inf,0.546529,0.95212,inf,inf
13,inf,inf,inf,inf,inf,0.711197,0.71213
14,inf,inf,inf,inf,inf,0.856352,0.853847
15,inf,inf,inf,inf,inf,inf,inf
